Date,Open,High,Low,Close,Adj Close,Volume,neutral-count-finbert,positive-count-finbert,negative-count-finbert,average-confidence-finbert,average-neutral-score-gemini,average-positive-score-gemini,average-negative-score-gemini,prediction-label,ticker,number-employees,sector
2024-11-25,162.14999389648438,163.1699981689453,159.83999633789062,160.36000061035156,160.36000061035156,4915747,6,0,2,0.9450505301356316,3.75,6.375,2.875,0.0,CVX,45600.0,Energy
2024-11-25,597.5800170898438,609.8400268554688,595.010009765625,605.8300170898438,605.8300170898438,2393260,4,0,4,0.96706473082304,5.25,6.0,3.375,1.0,UNH,440000.0,Healthcare
2024-11-25,162.6999969482422,163.58999633789062,162.0,163.0500030517578,163.0500030517578,8224817,5,1,2,0.9626788794994354,3.75,6.625,3.0,1.0,PEP,318000.0,Consumer Goods
2024-11-25,425.0,430.25,424.4599914550781,428.6700134277344,428.6700134277344,4541497,4,1,3,0.999664142727852,3.875,7.125,2.125,1.0,HD,465000.0,Consumer Goods
2024-11-25,78.5,79.85990142822266,78.41000366210938,79.26000213623047,79.26000213623047,18243594,1,1,6,0.9870974123477936,5.375,5.375,3.625,1.0,NKE,79400.0,Consumer Goods
2024-11-25,291.7650146484375,296.6099853515625,292.1600036621094,296.19000244140625,296.19000244140625,3309810,3,0,5,0.8954111263155937,5.625,5.375,3.625,1.0,MCD,100000.0,Consumer Goods
2024-11-25,58.650001525878906,58.959999084472656,58.27000045776367,58.7400016784668,58.7400016784668,51432769,5,0,3,0.9556786119937896,3.75,7.875,1.25,1.0,CSCO,90400.0,Technology
2024-11-25,84.25,85.875,83.76000213623047,85.58000183105469,85.58000183105469,14117064,2,1,5,0.9968392699956894,5.125,5.375,4.0,1.0,BABA,198162.0,Technology
2024-11-25,150.6999969482422,153.27999877929688,150.25999450683594,153.10000610351562,153.10000610351562,9792727,3,1,4,0.9235193356871604,3.875,2.125,3.5,1.0,BA,171000.0,Aerospace
2024-11-25,243.4600067138672,250.5749969482422,243.0500030517578,249.32000732421875,249.32000732421875,4205343,5,2,1,0.9367535933852196,4.0,5.5,3.25,1.0,UNP,30518.0,Industrials
2024-11-25,400.0,407.1499938964844,400.0,405.6499938964844,405.6499938964844,4396142,4,0,4,0.9868927299976348,5.875,5.375,4.375,1.0,CAT,113200.0,Industrials
2024-11-25,182.2400054931641,183.6999969482422,179.5500030517578,180.2100067138672,180.2100067138672,3247493,5,1,2,0.976769357919693,4.25,6.5,2.125,0.0,GE,125000.0,Industrials
2024-11-25,532.97998046875,534.0,515.0,521.8900146484375,521.8900146484375,3605526,6,0,2,0.9230906069278716,3.75,6.125,2.625,0.0,LMT,122000.0,Aerospace
2024-11-25,111.9000015258789,111.95999908447266,105.54000091552734,106.0999984741211,106.0999984741211,12187452,4,0,4,0.99685787409544,5.625,5.875,2.25,0.0,COP,10300.0,Energy
2024-11-25,201.42999267578125,204.13999938964844,199.9600067138672,202.92999267578125,202.92999267578125,9140873,5,1,2,0.9335255101323128,5.875,4.625,4.5,1.0,TXN,34000.0,Technology
2024-11-25,88.22000122070312,92.79989624023438,88.21499633789062,89.02999877929688,89.02999877929688,16066227,5,0,3,0.99379812926054,3.625,5.75,1.75,1.0,ZM,7420.0,Technology
2024-11-25,92.5,92.51000213623048,89.30000305175781,90.75,90.75,11085858,6,0,2,0.9148691445589066,4.25,6.25,3.25,0.0,SQ,12000.0,Technology
2024-11-25,87.94999694824219,88.43000030517578,87.41000366210938,88.41999816894531,88.41999816894531,5833782,3,1,4,0.9855033531785012,4.5,6.25,2.5,1.0,SO,27819.0,Energy
2024-11-25,236.1699981689453,239.375,235.4499969482422,237.67999267578125,237.67999267578125,1961985,5,0,3,0.9957692176103592,5.375,5.25,3.875,1.0,DHR,61000.0,Healthcare
2024-11-25,973.8699951171876,975.0,949.6900024414062,960.8900146484376,960.8900146484376,3006869,5,1,2,0.9991159364581108,3.875,5.75,4.25,0.0,COST,333000.0,Consumer Goods
2024-11-25,448.0,469.3900146484375,446.7000122070313,462.6900024414063,462.6900024414063,2458029,3,1,4,0.8510224223136902,5.875,5.125,4.25,1.0,DE,83000.0,Industrials
2024-11-25,31.96999931335449,32.48500061035156,31.90999984741211,32.02000045776367,32.02000045776367,17337091,3,2,3,0.9195368885993958,4.75,5.125,4.125,1.0,KHC,36000.0,Consumer Goods
2024-11-25,80.75,83.09500122070312,80.19999694824219,82.66999816894531,82.66999816894531,4190786,3,5,0,0.999595619738102,4.125,2.75,4.5,1.0,BIDU,39800.0,Technology
2024-11-25,97.20999908447266,98.0,96.13999938964844,96.83000183105467,96.83000183105467,4471627,5,2,1,0.9709627404808998,3.375,6.375,3.125,0.0,UAL,106500.0,Aerospace
2024-11-25,95.54000091552734,95.75,94.94000244140624,95.33999633789062,95.33999633789062,6159199,3,0,5,0.992382913827896,4.25,6.5,3.25,0.0,CL,34000.0,Consumer Goods
2024-11-25,130.6699981689453,131.0500030517578,129.1649932861328,130.7100067138672,130.7100067138672,4360512,5,1,2,0.9984868466854095,4.625,5.25,2.75,1.0,PM,82700.0,Consumer Goods
2024-11-25,52.54999923706055,52.650001525878906,52.27999877929688,52.459999084472656,52.459999084472656,1642318,0,0,8,0.8997294753789902,5.25,4.375,5.5,0.0,BHP,38962.0,Energy
2024-11-25,188.08999633789065,188.25,183.72000122070312,185.0800018310547,185.0800018310547,12992648,2,1,5,0.9550053998827934,5.25,6.875,2.875,0.0,TSM,76478.0,Technology
2024-11-26,2.190000057220459,2.220000028610229,2.119999885559082,2.134999990463257,2.134999990463257,51462491,3,1,4,0.9949182346463205,4.25,5.125,5.125,0.0,LCID,6500.0,Automotive
2024-11-26,26.15999984741211,26.229999542236328,25.61000061035156,25.770000457763672,25.770000457763672,28722152,3,1,4,0.9743857011198996,4.125,6.75,3.375,0.0,PFE,88000.0,Healthcare
2024-11-26,43.97999954223633,44.5,43.75270080566406,44.369998931884766,44.369998931884766,11885611,5,0,3,0.964716449379921,4.125,7.25,1.875,1.0,VZ,101200.0,Telecommunications
2024-11-26,137.69000244140625,139.3000030517578,135.6699981689453,136.9199981689453,136.9199981689453,187109077,1,3,4,0.9221830740571022,5.625,4.875,4.5,0.0,NVDA,29600.0,Technology
2024-11-26,155.16000366210938,155.25,153.16000366210938,154.52000427246094,154.52000427246094,5680286,4,0,4,0.9560138881206512,5.125,6.375,3.125,0.0,JNJ,131900.0,Healthcare
2024-11-26,22.940000534057617,23.11000061035156,22.8700008392334,23.09000015258789,23.09000015258789,22105213,3,0,5,0.952257700264454,4.875,4.375,4.875,1.0,T,143630.0,Telecommunications
2024-11-26,118.87000274658205,121.04000091552734,118.59040069580078,120.61000061035156,120.61000061035156,2364915,3,1,4,0.9830151796340942,3.5,5.875,3.875,1.0,RTX,185000.0,Industrials
2024-11-26,86.33999633789062,86.55999755859375,85.0199966430664,85.68000030517578,85.68000030517578,4085483,3,0,5,0.9761568307876588,4.5,7.5,1.25,0.0,MDT,95000.0,Healthcare
2024-11-26,167.64999389648438,169.82000732421875,167.64999389648438,169.1199951171875,169.1199951171875,20445384,3,1,4,0.9613747224211692,5.875,4.625,3.875,1.0,GOOGL,181269.0,Technology
2024-11-26,89.77999877929688,90.38999938964844,89.12000274658203,90.20999908447266,90.20999908447266,4284006,4,0,4,0.9386592134833336,5.25,6.375,3.5,1.0,BSX,48000.0,Healthcare
2024-11-26,565.2999877929688,577.5,565.2100219726562,573.5399780273438,573.5399780273438,10224872,5,0,3,0.9974089562892914,3.625,5.5,2.75,1.0,META,72404.0,Technology
2024-11-26,341.44500732421875,346.9599914550781,335.6600036621094,338.2300109863281,338.2300109863281,61435595,1,1,6,0.9562428444623948,4.125,5.25,5.0,0.0,TSLA,140473.0,Automotive
2024-11-26,233.4750061035156,235.57000732421875,233.4750061035156,235.0599975585937,235.0599975585937,44991117,4,1,3,0.990067295730114,5.25,5.5,4.75,1.0,AAPL,164000.0,Technology
2024-11-26,140.66000366210938,141.75,139.17999267578125,139.6699981689453,139.6699981689453,3222643,4,1,3,0.9912665858864784,5.25,5.375,4.5,0.0,ABNB,6907.0,Consumer Goods
2024-11-26,202.1000061035156,208.0,201.7899932861328,207.8600006103516,207.8600006103516,40816759,3,0,5,0.9534891694784164,4.625,5.875,3.375,1.0,AMZN,1551000.0,Consumer Goods
2024-11-26,419.5849914550781,429.0414123535156,418.9299926757813,427.989990234375,427.989990234375,23063297,3,1,4,0.8897254355251789,5.25,5.75,3.75,1.0,MSFT,228000.0,Technology
2024-11-26,314.20001220703125,314.4700012207031,311.54998779296875,311.82000732421875,311.82000732421875,3783135,4,1,3,0.9013028591871262,4.75,6.875,2.875,0.0,V,105400.0,Finance
2024-11-26,89.88999938964844,91.87999725341795,89.83999633789062,91.30999755859376,91.30999755859376,13289464,3,0,5,0.9976451694965364,4.625,4.125,5.0,1.0,WMT,2100000.0,Consumer Goods
2024-11-26,87.43000030517578,88.18000030517578,86.9000015258789,86.94000244140625,86.94000244140625,5585232,5,1,2,0.9814498275518416,5.25,5.5,2.5,0.0,PYPL,27200.0,Finance
2024-11-26,527.9000244140625,530.64990234375,525.0599975585938,528.47998046875,528.47998046875,2273284,1,0,2,0.8966133793195089,4.333333333333333,6.333333333333333,3.6666666666666665,1.0,MA,33400.0,Finance
2024-11-26,116.0,116.41999816894533,115.4499969482422,115.4499969482422,115.4499969482422,5059099,2,1,5,0.9516070783138276,4.375,5.125,2.875,0.0,DIS,173250.0,Entertainment
2024-11-26,867.489990234375,886.3599853515625,867.2501220703125,872.5999755859375,872.5999755859375,3082498,2,1,5,0.9381220191717148,5.0,5.125,2.875,1.0,NFLX,13000.0,Entertainment
2024-11-26,142.5500030517578,142.8000030517578,136.6199951171875,137.72000122070312,137.72000122070312,31708324,2,0,6,0.9766587391495704,5.5,6.125,2.25,0.0,AMD,26000.0,Technology
2024-11-26,633.0,641.4199829101562,630.3300170898438,638.8300170898438,638.8300170898438,1773400,2,0,6,0.9741268083453178,5.875,6.5,1.75,1.0,INTU,18800.0,Technology
2024-11-26,600.1300048828125,607.1900024414062,593.0,605.5,605.5,1881500,3,1,4,0.9879018440842628,5.0,5.75,2.5,1.0,GS,46400.0,Finance
2024-11-26,130.75,131.7899932861328,128.52999877929688,131.27999877929688,131.27999877929688,7607098,4,1,3,0.9863194897770882,4.125,4.875,3.625,1.0,MS,80000.0,Finance
2024-11-26,64.30999755859375,64.62999725341797,64.05999755859375,64.55000305175781,64.55000305175781,9824981,4,2,2,0.9633367657661438,4.125,5.875,3.375,1.0,KO,79100.0,Consumer Goods
2024-11-26,119.52999877929688,119.66999816894533,117.84500122070312,117.97000122070312,117.97000122070312,12056971,3,2,3,0.9827037751674652,4.75,5.0,2.875,0.0,XOM,62000.0,Energy
2024-11-26,226.72999572753903,228.96090698242188,225.51150512695312,228.8300018310547,228.8300018310547,3219039,4,0,4,0.9482188671827316,4.375,6.25,3.75,1.0,IBM,282200.0,Technology
2024-11-26,598.7999877929688,601.3300170898438,598.0700073242188,600.6500244140625,600.6500244140625,36831236,5,0,3,0.979129545390606,5.625,5.0,2.75,1.0,SPY,,Finance
2024-11-26,162.30999755859375,162.94000244140625,161.39999389648438,162.52999877929688,162.52999877929688,6085279,7,0,1,0.9601118117570876,3.875,6.5,3.125,1.0,CVX,45600.0,Energy
2024-11-26,608.239990234375,608.469970703125,599.1500244140625,606.7899780273438,606.7899780273438,2690524,4,0,4,0.9810073152184486,5.125,5.75,3.125,0.0,UNH,440000.0,Healthcare
2024-11-26,163.27000427246094,163.67999267578125,161.89999389648438,162.16000366210938,162.16000366210938,4653043,4,2,2,0.9631106331944466,3.375,5.625,3.75,0.0,PEP,318000.0,Consumer Goods
2024-11-26,428.6000061035156,439.2200012207031,424.6950073242188,429.5199890136719,429.5199890136719,2059102,6,0,2,0.9427280351519584,4.375,5.625,2.875,1.0,HD,465000.0,Consumer Goods
2024-11-26,78.9000015258789,78.9000015258789,77.572998046875,77.61000061035156,77.61000061035156,8471109,2,0,6,0.9815740138292312,5.75,6.0,3.5,0.0,NKE,79400.0,Consumer Goods
2024-11-26,297.0,297.2799987792969,294.8299865722656,296.3299865722656,296.3299865722656,1557168,3,0,5,0.9161421805620192,4.625,4.5,3.0,0.0,MCD,100000.0,Consumer Goods
2024-11-26,59.0,59.63999938964844,58.93999862670898,59.59000015258789,59.59000015258789,13767521,4,0,4,0.9996007829904556,4.875,6.375,2.125,1.0,CSCO,90400.0,Technology
2024-11-26,85.81500244140625,86.06999969482422,84.86000061035156,85.18000030517578,85.18000030517578,8803563,2,1,5,0.9968392699956894,5.5,5.625,3.625,0.0,BABA,198162.0,Technology
2024-11-26,152.5,153.13980102539062,149.8000030517578,150.75999450683594,150.75999450683594,7020986,4,2,2,0.9873076528310776,4.0,4.25,3.625,0.0,BA,171000.0,Aerospace
2024-11-26,246.759994506836,246.9824981689453,242.4550018310547,245.6300048828125,245.6300048828125,3298311,5,2,1,0.9367535933852196,4.625,5.5,3.25,0.0,UNP,30518.0,Industrials
2024-11-26,403.6499938964844,408.4100036621094,401.760009765625,407.8299865722656,407.8299865722656,1785971,4,0,4,0.9868927299976348,5.875,5.625,3.875,1.0,CAT,113200.0,Industrials
2024-11-26,180.8699951171875,184.92999267578125,180.4199981689453,184.6000061035156,184.6000061035156,2557109,4,1,3,0.9764771163463593,4.375,5.625,3.125,1.0,GE,125000.0,Industrials
2024-11-26,188.32000732421875,192.3999938964844,188.32000732421875,190.3699951171875,190.3699951171875,6421427,6,0,2,0.9775147959589958,4.875,6.625,2.0,1.0,ORCL,159000.0,Technology
2024-11-26,264.6199951171875,280.3399963378906,257.79998779296875,280.010009765625,280.010009765625,16880378,2,2,4,0.9874462932348252,3.5,4.25,6.25,1.0,AMGN,26700.0,Healthcare
2024-11-26,519.3900146484375,523.947998046875,519.5,521.4500122070312,521.4500122070312,1059258,5,1,2,0.9165302142500876,4.75,5.625,3.25,1.0,LMT,122000.0,Aerospace
2024-11-26,106.62000274658205,107.3498992919922,104.91000366210938,106.77999877929688,106.77999877929688,7331222,5,0,3,0.9984781965613364,5.375,6.0,2.875,1.0,COP,10300.0,Energy
2024-11-26,205.9960021972656,206.9100036621093,199.1499938964844,200.9499969482422,200.9499969482422,5137451,5,1,2,0.9335255101323128,6.125,5.0,4.5,0.0,TXN,34000.0,Technology
2024-11-26,84.0199966430664,85.0,81.22000122070312,83.41000366210938,83.41000366210938,12818819,5,1,2,0.995600201189518,4.875,4.125,5.375,0.0,ZM,7420.0,Technology
2024-11-26,89.83499908447266,90.71330261230467,88.58000183105469,89.01000213623047,89.01000213623047,7189774,4,0,4,0.9525850489735604,4.5,5.375,2.875,0.0,SQ,12000.0,Technology
2024-11-26,88.52999877929688,89.36000061035156,88.1500015258789,89.33000183105469,89.33000183105469,2423850,3,1,4,0.9855033531785012,4.625,6.625,2.5,1.0,SO,27819.0,Energy
2024-11-26,305.6099853515625,306.9700012207031,302.0,305.57000732421875,305.57000732421875,1741562,4,0,4,0.8394269496202469,3.25,7.5,2.625,0.0,AXP,74600.0,Finance
2024-11-26,237.5,237.8249969482422,233.1501007080078,236.5800018310547,236.5800018310547,2377595,5,0,3,0.9892232492566108,5.375,5.0,4.125,0.0,DHR,61000.0,Healthcare
2024-11-26,964.0,974.3699951171876,960.8900146484376,971.5,971.5,1399071,3,1,4,0.9482618197798728,4.625,4.875,4.875,1.0,COST,333000.0,Consumer Goods
2024-11-26,456.6400146484375,463.2200012207031,455.0,461.0400085449219,461.0400085449219,1685593,2,1,5,0.8485912159085274,6.375,4.625,4.375,1.0,DE,83000.0,Industrials
2024-11-26,274.6300048828125,274.7799987792969,270.97198486328125,274.4700012207031,274.4700012207031,2400779,2,1,5,0.9986063465476036,5.0,5.25,5.0,0.0,LOW,300000.0,Consumer Goods
2024-11-26,31.959999084472656,32.10499954223633,31.815000534057617,31.96999931335449,31.96999931335449,8248665,3,2,3,0.9195368885993958,4.375,4.75,4.25,1.0,KHC,36000.0,Consumer Goods
2024-11-26,83.77999877929688,84.68000030517578,82.80000305175781,83.51000213623047,83.51000213623047,2800077,3,3,2,0.990637980401516,5.625,4.125,4.25,0.0,BIDU,39800.0,Technology
2024-11-26,514.2000122070312,514.1649780273438,507.2699890136719,512.97998046875,512.97998046875,1511875,4,2,2,0.9814866408705712,4.375,6.25,3.375,0.0,TMO,122000.0,Healthcare
2024-11-26,97.98999786376952,101.51499938964844,96.4800033569336,96.51000213623048,96.51000213623048,8238658,4,1,3,0.9392484202980996,3.75,4.875,3.5,0.0,UAL,106500.0,Aerospace
2024-11-26,77.5,78.12999725341797,76.36499786376953,77.3499984741211,77.3499984741211,14333091,2,2,4,0.918092243373394,4.75,2.625,3.75,0.0,WFC,220167.0,Finance
2024-11-26,95.56999969482422,96.6999969482422,95.1999969482422,96.58000183105467,96.58000183105467,4377471,3,0,5,0.9926995411515236,4.25,6.0,3.25,1.0,CL,34000.0,Consumer Goods
2024-11-26,137.21499633789062,137.58999633789062,134.30999755859375,134.9600067138672,134.9600067138672,2477049,3,3,2,0.8169864565134048,3.75,3.875,5.625,0.0,UPS,500000.0,Industrials
2024-11-26,130.72999572753906,132.93499755859375,130.52999877929688,132.27999877929688,132.27999877929688,3462384,5,1,2,0.9984653145074844,5.0,5.5,3.25,1.0,PM,82700.0,Consumer Goods
2024-11-26,51.650001525878906,51.70299911499024,51.119998931884766,51.18999862670898,51.18999862670898,2276191,0,0,8,0.8997350931167603,5.625,4.75,5.25,0.0,BHP,38962.0,Energy
2024-11-26,185.3999938964844,185.89990234375,182.3300018310547,183.83999633789065,183.83999633789065,10008236,4,1,3,0.9565146788954736,4.125,7.375,1.875,0.0,TSM,76478.0,Technology
2024-11-26,234.4100036621093,235.134994506836,233.3300018310547,235.0599975585937,235.0599975585937,804834,2,0,6,0.9189002141356468,4.5,6.75,2.5,1.0,SAP,107583.0,Technology
2024-11-26,70.36000061035156,70.45999908447266,69.33100128173828,69.75,69.75,11597509,2,1,5,0.988739550113678,6.5,5.25,1.375,0.0,C,229000.0,Finance
2024-11-26,159.75,161.4499969482422,156.08999633789062,156.92999267578125,156.92999267578125,9399641,0,1,7,0.9445778951048852,6.625,4.875,3.625,0.0,QCOM,49000.0,Technology
2024-11-26,24.950000762939453,24.98500061035156,23.809999465942383,24.049999237060547,24.049999237060547,65940498,0,3,5,0.8923679664731026,6.25,2.875,4.75,0.0,INTC,124100.0,Technology
2024-11-26,43.8650016784668,43.8650016784668,43.18000030517578,43.47999954223633,43.47999954223633,8665378,6,1,1,0.9741194546222688,6.375,5.375,4.625,0.0,SLB,111000.0,Energy
2024-11-26,140.39999389648438,140.98500061035156,138.65499877929688,139.8000030517578,139.8000030517578,1728556,4,1,3,0.9883907437324524,4.875,4.375,3.625,0.0,VLO,9886.0,Energy
2024-11-26,36.470001220703125,36.81499862670898,36.03499984741211,36.68999862670898,36.68999862670898,8959635,4,1,3,0.950997732579708,4.5,5.875,1.25,1.0,CSX,23400.0,Industrials
2024-11-26,206.57000732421875,208.7899932861328,205.36700439453125,208.0,208.0,1791380,3,1,4,0.9278242066502572,5.5,6.25,2.625,1.0,AMT,5643.0,Telecommunications
2024-11-26,115.38999938964844,117.0999984741211,115.08000183105467,117.04000091552734,117.04000091552734,2850072,3,1,4,0.9362064823508264,4.0,6.125,2.25,1.0,DUK,27037.0,Energy
2024-11-26,274.57000732421875,276.54998779296875,271.69000244140625,276.0899963378906,276.0899963378906,1180314,5,0,3,0.997542142868042,5.125,5.875,3.125,1.0,NSC,20700.0,Industrials
2024-11-26,232.8300018310547,235.9100036621093,229.884994506836,233.6000061035156,233.6000061035156,2703359,4,2,2,0.9877737388014792,6.0,5.75,3.875,1.0,STZ,10600.0,Consumer Goods
2024-11-26,785.2000122070312,806.869873046875,774.0,789.3200073242188,789.3200073242188,5660920,2,1,5,0.964228130877018,3.875,5.5,2.375,1.0,LLY,43000.0,Healthcare
2024-11-26,27.86000061035156,28.23500061035156,27.86000061035156,28.09000015258789,28.09000015258789,11268686,6,0,2,0.9939689636230468,5.5,5.375,2.75,1.0,KMI,10891.0,Energy
2024-11-26,388.0,394.2000122070313,382.7300109863281,390.2900085449219,390.2900085449219,1155003,3,0,5,0.9420053362846376,6.625,5.5,2.25,1.0,CHTR,101100.0,Telecommunications
2024-11-26,177.1999969482422,179.4600067138672,177.52999877929688,179.30999755859375,179.30999755859375,4720539,4,2,2,0.9891285970807076,5.25,4.5,3.5,1.0,PG,108000.0,Consumer Goods
2024-11-26,31.8799991607666,32.369998931884766,31.799999237060547,31.959999084472656,31.959999084472656,4950203,3,0,5,0.9926807954907416,5.25,4.875,3.5,1.0,LUV,73463.0,Airlines
2024-11-26,11.15999984741211,11.220000267028809,11.039999961853027,11.100000381469728,11.100000381469728,42681244,2,1,5,0.9770338609814644,4.375,3.0,6.25,0.0,F,177000.0,Automotive
2024-11-26,265.19000244140625,268.1499938964844,263.6300048828125,268.0199890136719,268.0199890136719,2075158,7,0,1,0.9957096949219704,3.75,7.125,1.75,1.0,PGR,61432.0,Finance
2024-11-26,129.3000030517578,129.6219940185547,126.5,126.5500030517578,126.5500030517578,9852719,2,3,3,0.9826402440667152,4.125,5.25,5.75,0.0,TGT,415000.0,Consumer Goods
2024-11-26,495.3999938964844,501.135009765625,492.5,499.6600036621094,499.6600036621094,721261,4,0,4,0.9500813409686087,5.625,6.875,1.75,1.0,MCO,15776.0,Finance
2024-11-26,128.07000732421875,129.25999450683594,127.08000183105467,129.11000061035156,129.11000061035156,1135480,4,0,4,0.9838941693305968,5.0,6.125,1.875,1.0,PRU,40366.0,Finance
2024-11-26,117.5999984741211,117.86499786376952,115.51499938964844,116.16999816894533,116.16999816894533,3367027,6,0,2,0.9786911308765412,5.625,4.75,2.0,0.0,PLD,2574.0,Real Estate
2024-11-26,75.91999816894531,76.37999725341797,75.4010009765625,76.30000305175781,76.30000305175781,3635978,2,1,5,0.8422398790717125,6.875,4.5,2.0,1.0,AIG,25000.0,Finance
2024-11-26,180.58999633789065,183.9199981689453,179.99000549316406,183.4600067138672,183.4600067138672,1355804,5,0,3,0.933272898197174,4.75,6.375,1.5,1.0,SPG,2500.0,Real Estate
2024-11-26,45.47999954223633,45.5099983215332,44.095001220703125,44.540000915527344,44.540000915527344,7260121,3,0,5,0.9407128319144248,5.625,4.875,3.875,0.0,DOW,35900.0,Chemicals
2024-11-26,102.0,102.0500030517578,100.47000122070312,100.68000030517578,100.68000030517578,6548453,2,3,3,0.9562918841838836,5.875,3.75,4.625,0.0,SBUX,381000.0,Consumer Goods
2024-11-26,593.6900024414062,603.0700073242188,592.4550170898438,601.9600219726562,601.9600219726562,356136,2,0,6,0.9903079718351364,5.0,5.375,2.625,1.0,MSCI,6118.0,Finance
2024-11-26,262.70001220703125,264.114990234375,260.07000732421875,263.7699890136719,263.7699890136719,1336190,4,2,2,0.9342581331729888,4.875,4.375,2.25,1.0,TRV,32967.0,Finance
2024-11-26,178.4499969482422,178.64500427246094,174.83999633789062,175.6999969482422,175.6999969482422,2539471,4,0,4,0.9979196712374688,6.125,5.625,1.875,0.0,ZTS,14100.0,Healthcare
2024-11-26,129.99000549316406,133.22000122070312,129.67999267578125,132.9499969482422,132.9499969482422,3074895,3,0,5,0.9988360926508904,4.875,5.375,1.375,1.0,MMM,85000.0,Industrials
2024-11-26,39.18000030517578,39.58000183105469,39.15999984741211,39.4900016784668,39.4900016784668,4320297,1,1,6,0.9102833122015,6.25,4.125,3.625,1.0,EXC,19962.0,Energy
2024-11-26,84.63999938964844,85.13999938964844,83.94999694824219,84.94000244140625,84.94000244140625,2645970,5,1,2,0.9946629703044892,3.625,6.625,1.625,1.0,FIS,60000.0,Finance
2024-11-26,540.8150024414062,544.9998779296875,537.280029296875,542.0999755859375,542.0999755859375,1131276,6,0,2,0.9999128878116608,4.5,6.5,3.375,1.0,ISRG,13676.0,Healthcare
2024-11-27,2.140000104904175,2.200000047683716,2.109999895095825,2.1700000762939453,2.1700000762939453,41543820,3,1,4,0.9949182346463205,4.125,5.0,4.875,1.0,LCID,6500.0,Automotive
2024-11-27,25.76000022888184,25.94499969482422,25.700000762939453,25.82999992370605,25.82999992370605,22759500,1,1,6,0.9724180474877356,4.875,6.125,3.875,1.0,PFE,88000.0,Healthcare
2024-11-27,44.47999954223633,44.72999954223633,44.369998931884766,44.380001068115234,44.380001068115234,9172054,4,0,4,0.940750040113926,3.875,7.125,2.625,0.0,VZ,101200.0,Telecommunications
2024-11-27,135.00999450683594,135.4199981689453,131.89999389648438,135.33999633789062,135.33999633789062,223933836,4,3,1,0.9882913082838058,3.5,5.375,3.125,1.0,NVDA,29600.0,Technology
2024-11-27,154.6300048828125,156.625,154.60000610351562,155.39999389648438,155.39999389648438,4135554,4,0,4,0.9560138881206512,5.125,6.125,3.25,1.0,JNJ,131900.0,Healthcare
2024-11-27,23.200000762939453,23.3799991607666,23.01000022888184,23.270000457763672,23.270000457763672,27287028,5,0,3,0.9848839715123175,6.375,4.0,3.5,1.0,T,143630.0,Telecommunications
2024-11-27,121.04000091552734,121.75,120.33000183105467,120.33999633789062,120.33999633789062,2216229,3,1,4,0.9830151796340942,4.875,5.875,3.875,0.0,RTX,185000.0,Industrials
2024-11-27,86.12999725341797,86.88999938964844,85.91999816894531,86.2699966430664,86.2699966430664,5105253,4,0,4,0.972152642905712,3.375,7.625,1.0,1.0,MDT,95000.0,Healthcare
2024-11-27,169.0,169.4832000732422,168.02000427246094,169.22999572753906,169.22999572753906,19236490,0,1,7,0.9665488377213478,5.125,4.375,4.125,1.0,GOOGL,181269.0,Technology
2024-11-27,90.4000015258789,91.01499938964844,90.08000183105467,90.75,90.75,2829297,5,0,3,0.9735387712717056,5.625,5.375,3.5,1.0,BSX,48000.0,Healthcare
2024-11-27,574.8900146484375,574.97998046875,564.10009765625,569.2000122070312,569.2000122070312,6899237,3,2,3,0.9264795556664468,5.25,5.75,3.0,0.0,META,72404.0,Technology
2024-11-27,341.9700012207031,342.54998779296875,326.5899963378906,332.8900146484375,332.8900146484375,57176546,1,4,3,0.9321179315447808,4.125,3.625,5.0,0.0,TSLA,140473.0,Automotive
2024-11-27,234.46499633789065,235.69000244140625,233.8101043701172,234.92999267578125,234.92999267578125,32171077,0,2,6,0.9418835863471032,4.875,5.375,3.125,1.0,AAPL,164000.0,Technology
2024-11-27,139.6699981689453,140.41000366210938,137.67999267578125,138.27999877929688,138.27999877929688,2647393,4,1,3,0.9912665858864784,5.25,4.875,4.125,0.0,ABNB,6907.0,Consumer Goods
2024-11-27,206.97999572753903,207.63999938964844,205.0599975585937,205.7400054931641,205.7400054931641,26919649,3,0,5,0.8906790986657143,4.5,6.125,2.875,0.0,AMZN,1551000.0,Consumer Goods
2024-11-27,425.1050109863281,427.2298889160156,422.0199890136719,422.989990234375,422.989990234375,17192054,1,1,6,0.9322409108281136,5.5,2.75,6.375,0.0,MSFT,228000.0,Technology
2024-11-27,310.7699890136719,316.3699951171875,309.489990234375,314.70001220703125,314.70001220703125,4206507,3,1,4,0.901071824133396,5.625,5.75,3.0,1.0,V,105400.0,Finance
2024-11-27,92.0,92.2300033569336,91.30999755859376,91.87999725341795,91.87999725341795,11244068,1,4,3,0.8856251090764999,4.0,4.75,4.75,0.0,WMT,2100000.0,Consumer Goods
2024-11-27,87.55000305175781,87.61000061035156,86.2699966430664,86.56999969482422,86.56999969482422,5333084,6,1,1,0.9792376086115836,5.0,5.875,2.375,0.0,PYPL,27200.0,Finance
2024-11-27,529.0499877929688,533.6099853515625,526.5800170898438,532.3800048828125,532.3800048828125,2032739,2,1,5,0.8579830899834633,5.375,4.5,2.875,1.0,MA,33400.0,Finance
